,Season,1stA,2ndA,3rdA,4thA,FinalA,MLA,TeamA,VHA,1stB,2ndB,2HB,3rdB,4thB,FinalB,MLB,TeamB,Date,ActualTotal,OpeningTotal,ClosingTotal,ProjDiffOpen,ProjDiffClose,ActualDiff,winning_name,losing_name
4037,2011,28.0,27.0,26.0,27.0,117.0,130.0,Orlando Magic,V,29.0,27.0,2.0,23.0,29.0,116.0,-150.0,Cleveland Cavaliers,11-14-2010,233.0,194.5,190.5,-4.5,-3.0,1.0,Orlando Magic,Cleveland Cavaliers
4038,2011,18.0,21.0,25.0,28.0,92.0,-110.0,Utah Jazz,V,22.0,14.0,0.0,23.0,29.0,88.0,-110.0,Toronto Raptors,11-14-2010,180.0,203.0,204.0,-1.0,-0.0,4.0,Utah Jazz,Toronto Raptors
4039,2011,22.0,26.0,26.0,35.0,109.0,200.0,Charlotte Hornets,V,37.0,26.0,93.5,18.0,36.0,117.0,-240.0,Atlanta Hawks,11-14-2010,226.0,187.5,188.0,-5.0,-5.5,-8.0,Atlanta Hawks,Charlotte Hornets
4040,2011,30.0,31.0,19.0,24.0,104.0,240.0,Oklahoma City Thunder,V,25.0,16.0,7.0,27.0,27.0,95.0,-290.0,Miami Heat,11-14-2010,199.0,193.5,191.5,-6.0,-7.0,9.0,Oklahoma City Thunder,Miami Heat
4041,2011,23.0,11.0,20.0,15.0,69.0,525.0,Brooklyn Nets,V,17.0,19.0,6.0,26.0,29.0,91.0,-650.0,Boston Celtics,11-14-2010,160.0,184.5,181.0,-9.5,-10.0,-22.0,Boston Celtics,Brooklyn Nets
4042,2011,21.0,27.0,21.0,34.0,103.0,110.0,Sacramento Kings,V,21.0,24.0,1.5,26.0,37.0,108.0,-130.0,Minnesota Timberwolves,11-14-2010,211.0,194.0,190.5,-3.0,-2.0,-5.0,Minnesota Timberwolves,Sacramento Kings
4043,2011,18.0,23.0,30.0,28.0,99.0,220.0,Memphis Grizzlies,V,22.0,25.0,2.0,31.0,24.0,102.0,-260.0,Milwaukee Bucks,11-14-2010,201.0,205.0,206.5,-6.0,-6.5,-3.0,Milwaukee Bucks,Memphis Grizzlies
4044,2011,20.0,23.0,22.0,11.0,76.0,370.0,Philadelphia 76ers,V,26.0,17.0,5.5,30.0,22.0,95.0,-450.0,New Orleans Pelicans,11-14-2010,171.0,187.5,187.5,-8.5,-8.5,-19.0,New Orleans Pelicans,Philadelphia 76ers
4045,2011,20.0,18.0,23.0,32.0,93.0,550.0,Portland Trail Blazers,V,25.0,27.0,2.5,26.0,32.0,110.0,-700.0,Denver Nuggets,11-14-2010,203.0,211.5,212.0,-10.0,-11.0,-17.0,Denver Nuggets,Portland Trail Blazers
4046,2011,25.0,36.0,14.0,18.0,93.0,240.0,Los Angeles Lakers,V,22.0,27.0,6.0,22.0,19.0,90.0,-290.0,Houston Rockets,11-14-2010,183.0,199.0,199.5,-7.5,-6.5,3.0,Los Angeles Lakers,Houston Rockets
4047,2011,17.0,27.0,9.0,28.0,81.0,275.0,New York Knicks,V,18.0,23.0,5.5,22.0,21.0,84.0,-325.0,Los Angeles Clippers,11-14-2010,165.0,200.0,200.5,-7.0,-7.5,-3.0,Los Angeles Clippers,New York Knicks
4048,2011,25.0,26.0,31.0,29.0,111.0,-120.0,Detroit Pistons,V,40.0,24.0,100.5,21.0,19.0,104.0,100.0,Golden State Warriors,11-14-2010,215.0,207.0,211.0,3.0,1.0,7.0,Detroit Pistons,Golden State Warriors
4049,2011,18.0,22.0,30.0,22.0,92.0,105.0,San Antonio Spurs,V,33.0,26.0,94.0,21.0,25.0,105.0,-125.0,Dallas Mavericks,11-15-2010,197.0,186.5,189.5,-3.0,-1.5,-13.0,Dallas Mavericks,San Antonio Spurs
4050,2011,22.0,24.0,29.0,27.0,102.0,355.0,Chicago Bulls,V,26.0,30.0,1.5,19.0,37.0,112.0,-425.0,Phoenix Suns,11-15-2010,214.0,203.0,204.0,-7.5,-8.5,-10.0,Phoenix Suns,Chicago Bulls
4051,2011,21.0,24.0,28.0,15.0,88.0,130.0,Portland Trail Blazers,V,14.0,13.0,5.0,29.0,36.0,92.0,-150.0,Philadelphia 76ers,11-16-2010,180.0,186.0,184.0,-3.0,-3.0,-4.0,Philadelphia 76ers,Portland Trail Blazers
4052,2011,30.0,26.0,18.0,27.0,101.0,285.0,Indiana Pacers,V,22.0,31.0,5.5,28.0,29.0,110.0,-335.0,Toronto Raptors,11-16-2010,211.0,193.5,195.5,-8.5,-7.5,-9.0,Toronto Raptors,Indiana Pacers
4053,2011,24.0,22.0,19.0,26.0,91.0,525.0,Miami Heat,V,24.0,28.0,4.5,24.0,16.0,92.0,-650.0,Boston Celtics,11-16-2010,183.0,184.0,183.0,-10.5,-10.0,-1.0,Boston Celtics,Miami Heat
4054,2011,25.0,20.0,24.0,26.0,95.0,-170.0,Orlando Magic,V,10.0,22.0,2.0,27.0,11.0,70.0,150.0,Brooklyn Nets,11-16-2010,165.0,184.0,186.0,3.5,3.5,25.0,Orlando Magic,Brooklyn Nets
4055,2011,24.0,19.0,31.0,20.0,94.0,105.0,Utah Jazz,V,19.0,20.0,1.0,29.0,31.0,99.0,-125.0,Cleveland Cavaliers,11-16-2010,193.0,203.0,199.5,2.0,-1.5,-5.0,Cleveland Cavaliers,Utah Jazz
4056,2011,26.0,32.0,26.0,23.0,126.0,235.0,Oklahoma City Thunder,V,23.0,22.0,5.5,37.0,25.0,123.0,-275.0,Atlanta Hawks,11-16-2010,249.0,206.0,204.5,-7.5,-6.0,3.0,Oklahoma City Thunder,Atlanta Hawks
4057,2011,24.0,22.0,18.0,20.0,84.0,400.0,Houston Rockets,V,25.0,24.0,5.0,20.0,21.0,90.0,-500.0,San Antonio Spurs,11-16-2010,174.0,181.0,177.5,-8.5,-9.0,-6.0,San Antonio Spurs,Houston Rockets
4058,2011,32.0,30.0,19.0,33.0,120.0,-160.0,New Orleans Pelicans,V,20.0,38.0,99.5,26.0,30.0,118.0,140.0,Memphis Grizzlies,11-16-2010,238.0,202.0,204.5,3.5,3.0,2.0,New Orleans Pelicans,Memphis Grizzlies
4059,2011,32.0,15.0,24.0,34.0,105.0,-170.0,Washington Wizards,V,24.0,27.0,99.5,23.0,15.0,89.0,150.0,Minnesota Timberwolves,11-16-2010,194.0,194.5,191.5,2.5,3.5,16.0,Washington Wizards,Minnesota Timberwolves
4060,2011,31.0,16.0,26.0,24.0,115.0,150.0,New York Knicks,V,28.0,29.0,98.5,25.0,15.0,119.0,-170.0,Sacramento Kings,11-16-2010,234.0,199.0,198.5,-3.0,-3.5,-4.0,Sacramento Kings,New York Knicks
4061,2011,20.0,26.0,22.0,23.0,91.0,155.0,Detroit Pistons,V,29.0,19.0,2.0,14.0,41.0,103.0,-175.0,Los Angeles Lakers,11-16-2010,194.0,201.0,198.5,-3.5,-4.0,-12.0,Los Angeles Lakers,Detroit Pistons
4062,2011,26.0,29.0,32.0,18.0,105.0,210.0,Los Angeles Clippers,V,34.0,30.0,106.0,32.0,26.0,122.0,-250.0,Golden State Warriors,11-16-2010,227.0,216.0,219.5,-3.5,-5.5,-17.0,Golden State Warriors,Los Angeles Clippers
4063,2011,15.0,23.0,25.0,27.0,90.0,175.0,Portland Trail Blazers,V,22.0,25.0,97.5,30.0,32.0,109.0,-205.0,Washington Wizards,11-17-2010,199.0,195.0,190.0,-5.5,-4.5,-19.0,Washington Wizards,Portland Trail Blazers
4064,2011,22.0,27.0,21.0,14.0,84.0,300.0,Oklahoma City Thunder,V,22.0,25.0,6.0,30.0,23.0,100.0,-360.0,Charlotte Hornets,11-17-2010,184.0,196.5,199.5,-7.5,-8.0,-16.0,Charlotte Hornets,Oklahoma City Thunder
4065,2011,17.0,29.0,26.0,25.0,97.0,-230.0,Utah Jazz,V,31.0,34.0,107.0,30.0,22.0,117.0,190.0,Indiana Pacers,11-17-2010,214.0,203.0,204.5,6.0,5.0,-20.0,Indiana Pacers,Utah Jazz
4066,2011,18.0,27.0,18.0,28.0,91.0,-155.0,Miami Heat,V,23.0,12.0,1.5,26.0,26.0,87.0,135.0,Brooklyn Nets,11-17-2010,178.0,180.0,174.0,-2.0,3.0,4.0,Miami Heat,Brooklyn Nets
4067,2011,25.0,17.0,32.0,26.0,100.0,-190.0,New Orleans Pelicans,V,21.0,19.0,91.0,21.0,21.0,82.0,160.0,Minnesota Timberwolves,11-17-2010,182.0,190.0,188.0,5.5,4.0,18.0,New Orleans Pelicans,Minnesota Timberwolves
4068,2011,24.0,22.0,24.0,26.0,96.0,285.0,Atlanta Hawks,V,23.0,34.0,1.0,19.0,29.0,105.0,-335.0,Milwaukee Bucks,11-17-2010,201.0,198.5,196.5,-8.0,-7.5,-9.0,Milwaukee Bucks,Atlanta Hawks
4069,2011,29.0,24.0,25.0,27.0,105.0,950.0,Memphis Grizzlies,V,27.0,27.0,9.0,28.0,26.0,108.0,-1500.0,Dallas Mavericks,11-17-2010,213.0,210.0,213.0,-12.5,-14.0,-3.0,Dallas Mavericks,Memphis Grizzlies
4070,2011,37.0,32.0,25.0,21.0,115.0,-250.0,Phoenix Suns,V,30.0,27.0,1.5,19.0,29.0,105.0,210.0,Houston Rockets,11-17-2010,220.0,198.0,196.0,4.5,5.5,10.0,Phoenix Suns,Houston Rockets
4071,2011,22.0,18.0,16.0,27.0,83.0,850.0,New York Knicks,V,30.0,28.0,3.0,26.0,31.0,115.0,-1300.0,Denver Nuggets,11-17-2010,198.0,216.0,213.5,-12.5,-14.0,-32.0,Denver Nuggets,New York Knicks
4072,2011,29.0,22.0,19.0,22.0,92.0,-160.0,Chicago Bulls,V,16.0,24.0,1.5,19.0,14.0,73.0,140.0,Los Angeles Clippers,11-17-2010,165.0,191.0,187.0,1.5,3.0,19.0,Chicago Bulls,Los Angeles Clippers
4073,2011,32.0,26.0,22.0,26.0,106.0,220.0,Golden State Warriors,V,29.0,32.0,3.5,27.0,12.0,100.0,-260.0,Toronto Raptors,11-18-2010,206.0,217.5,219.5,-5.0,-6.5,6.0,Golden State Warriors,Toronto Raptors
4074,2011,17.0,24.0,35.0,26.0,102.0,-120.0,Boston Celtics,V,28.0,30.0,94.5,25.0,21.0,104.0,100.0,Orlando Magic,11-18-2010,206.0,189.0,187.5,-0.0,1.0,-2.0,Orlando Magic,Boston Celtics
4075,2011,31.0,27.0,14.0,23.0,95.0,-205.0,Detroit Pistons,V,22.0,30.0,97.0,23.0,30.0,105.0,175.0,Sacramento Kings,11-18-2010,200.0,193.0,195.5,5.0,4.5,-10.0,Sacramento Kings,Detroit Pistons
4076,2011,21.0,25.0,14.0,18.0,78.0,190.0,Chicago Bulls,V,16.0,29.0,4.0,30.0,31.0,106.0,-230.0,Los Angeles Lakers,11-18-2010,184.0,195.5,198.0,-4.5,-5.5,-28.0,Los Angeles Lakers,Chicago Bulls
4077,2011,23.0,13.0,25.0,31.0,92.0,190.0,Portland Trail Blazers,V,24.0,16.0,2.5,23.0,38.0,101.0,-230.0,Charlotte Hornets,11-19-2010,193.0,187.0,190.5,-5.0,-5.5,-9.0,Charlotte Hornets,Portland Trail Blazers
4078,2011,24.0,29.0,24.0,31.0,108.0,195.0,Oklahoma City Thunder,V,38.0,30.0,105.5,34.0,23.0,125.0,-235.0,Memphis Grizzlies,11-19-2010,233.0,218.0,218.5,-6.0,-5.5,-17.0,Memphis Grizzlies,Oklahoma City Thunder
4079,2011,33.0,20.0,17.0,25.0,95.0,100.0,Orlando Magic,V,17.0,26.0,3.0,25.0,20.0,88.0,-120.0,New Orleans Pelicans,11-19-2010,183.0,188.0,186.0,-0.0,-1.0,7.0,Orlando Magic,New Orleans Pelicans
4080,2011,17.0,24.0,17.0,17.0,75.0,550.0,Brooklyn Nets,V,30.0,21.0,3.5,32.0,19.0,102.0,-700.0,Utah Jazz,11-19-2010,177.0,190.5,191.0,-11.0,-11.0,-27.0,Utah Jazz,Brooklyn Nets
4081,2011,24.0,20.0,24.0,33.0,101.0,190.0,Philadelphia 76ers,V,26.0,34.0,93.5,38.0,18.0,116.0,-230.0,Washington Wizards,11-20-2010,217.0,191.0,183.5,-6.0,-5.0,-15.0,Washington Wizards,Philadelphia 76ers
4082,2011,21.0,28.0,35.0,27.0,111.0,240.0,Milwaukee Bucks,V,31.0,22.0,3.0,27.0,27.0,107.0,-290.0,Cleveland Cavaliers,11-20-2010,218.0,194.5,193.5,-6.5,-6.5,4.0,Milwaukee Bucks,Cleveland Cavaliers
4083,2011,37.0,34.0,33.0,30.0,134.0,-125.0,Los Angeles Lakers,V,35.0,28.0,1.5,27.0,24.0,114.0,105.0,Indiana Pacers,11-20-2010,248.0,207.0,207.5,2.0,1.5,20.0,Los Angeles Lakers,Indiana Pacers
4084,2011,29.0,32.0,22.0,12.0,95.0,-250.0,San Antonio Spurs,V,20.0,24.0,2.0,21.0,18.0,83.0,210.0,Atlanta Hawks,11-20-2010,178.0,190.5,190.0,5.5,6.0,12.0,San Antonio Spurs,Atlanta Hawks
4085,2011,31.0,29.0,17.0,31.0,108.0,-120.0,Golden State Warriors,V,24.0,23.0,3.0,15.0,20.0,82.0,100.0,New York Knicks,11-20-2010,190.0,219.0,220.0,-0.0,1.0,26.0,Golden State Warriors,New York Knicks
4086,2011,31.0,24.0,17.0,27.0,99.0,355.0,Toronto Raptors,V,19.0,22.0,9.0,38.0,26.0,105.0,-425.0,Dallas Mavericks,11-20-2010,204.0,196.5,197.0,-9.5,-8.5,-6.0,Dallas Mavericks,Toronto Raptors
4087,2011,25.0,28.0,16.0,22.0,91.0,370.0,Chicago Bulls,V,36.0,36.0,101.0,22.0,18.0,112.0,-450.0,Denver Nuggets,11-20-2010,203.0,203.5,201.5,-6.0,-8.5,-21.0,Denver Nuggets,Chicago Bulls
4088,2011,27.0,28.0,31.0,14.0,100.0,-330.0,Phoenix Suns,V,26.0,21.0,106.0,27.0,24.0,98.0,280.0,Sacramento Kings,11-20-2010,198.0,212.0,218.0,6.5,7.5,2.0,Phoenix Suns,Sacramento Kings
4089,2011,26.0,18.0,35.0,25.0,114.0,250.0,Washington Wizards,V,20.0,26.0,4.0,32.0,26.0,111.0,-300.0,Charlotte Hornets,11-21-2010,225.0,192.0,192.5,-4.5,-7.0,3.0,Washington Wizards,Charlotte Hornets
4090,2011,16.0,21.0,27.0,18.0,82.0,620.0,Golden State Warriors,V,25.0,25.0,2.0,31.0,24.0,105.0,-820.0,Boston Celtics,11-21-2010,187.0,214.0,214.0,-9.0,-11.0,-23.0,Boston Celtics,Golden State Warriors
4091,2011,25.0,22.0,15.0,38.0,100.0,120.0,Dallas Mavericks,V,30.0,16.0,2.0,28.0,20.0,94.0,-140.0,Houston Rockets,11-21-2010,194.0,193.5,190.0,-1.5,-2.5,6.0,Dallas Mavericks,Houston Rockets
4092,2011,21.0,16.0,19.0,26.0,82.0,360.0,Atlanta Hawks,V,24.0,19.0,3.0,23.0,13.0,79.0,-430.0,Miami Heat,11-21-2010,161.0,190.0,187.5,-7.5,-8.0,3.0,Atlanta Hawks,Miami Heat
4093,2011,23.0,31.0,28.0,23.0,105.0,275.0,Indiana Pacers,V,29.0,26.0,4.5,17.0,21.0,93.0,-325.0,New Orleans Pelicans,11-21-2010,198.0,196.0,199.0,-7.0,-7.5,12.0,Indiana Pacers,New Orleans Pelicans
4094,2011,19.0,27.0,22.0,27.0,95.0,155.0,Toronto Raptors,V,23.0,21.0,4.0,24.0,21.0,89.0,-175.0,Memphis Grizzlies,11-21-2010,184.0,212.0,211.5,-1.0,-4.0,6.0,Toronto Raptors,Memphis Grizzlies
4095,2011,24.0,22.0,26.0,25.0,97.0,-230.0,Cleveland Cavaliers,V,25.0,17.0,96.5,22.0,22.0,86.0,190.0,Minnesota Timberwolves,11-21-2010,183.0,193.0,191.5,4.5,5.0,11.0,Cleveland Cavaliers,Minnesota Timberwolves
4096,2011,24.0,23.0,33.0,23.0,103.0,-135.0,Los Angeles Lakers,V,17.0,29.0,103.0,29.0,35.0,110.0,115.0,Milwaukee Bucks,11-21-2010,213.0,203.0,208.0,-0.0,2.0,-7.0,Milwaukee Bucks,Los Angeles Lakers
4097,2011,23.0,22.0,16.0,25.0,86.0,600.0,New York Knicks,V,36.0,19.0,3.0,23.0,20.0,98.0,-800.0,Detroit Pistons,11-21-2010,184.0,191.5,192.5,-11.0,-10.5,-12.0,Detroit Pistons,New York Knicks
4098,2011,34.0,30.0,26.0,20.0,110.0,225.0,Orlando Magic,V,30.0,29.0,6.5,34.0,35.0,128.0,-265.0,San Antonio Spurs,11-21-2010,238.0,190.5,187.5,-6.0,-6.0,-18.0,San Antonio Spurs,Orlando Magic
4099,2011,38.0,25.0,19.0,29.0,111.0,1000.0,Sacramento Kings,V,47.0,33.0,3.0,30.0,17.0,127.0,-1600.0,Phoenix Suns,11-21-2010,238.0,218.5,216.0,-13.0,-14.0,-16.0,Phoenix Suns,Sacramento Kings
4100,2011,19.0,26.0,29.0,32.0,106.0,135.0,Brooklyn Nets,V,26.0,22.0,1.0,31.0,22.0,101.0,-155.0,Portland Trail Blazers,11-21-2010,207.0,181.0,183.5,-5.0,-3.0,5.0,Brooklyn Nets,Portland Trail Blazers
4101,2011,27.0,19.0,20.0,24.0,90.0,-310.0,Denver Nuggets,V,24.0,29.0,98.5,24.0,24.0,101.0,260.0,Los Angeles Clippers,11-21-2010,191.0,206.0,204.5,3.5,6.5,-11.0,Los Angeles Clippers,Denver Nuggets
4102,2011,30.0,30.0,30.0,33.0,123.0,-135.0,Golden State Warriors,V,33.0,28.0,107.0,28.0,26.0,115.0,115.0,Washington Wizards,11-23-2010,238.0,216.5,214.0,0.0,2.5,8.0,Golden State Warriors,Washington Wizards
4103,2011,16.0,28.0,22.0,26.0,92.0,400.0,Charlotte Hornets,V,27.0,28.0,3.0,25.0,25.0,105.0,-500.0,Orlando Magic,11-23-2010,197.0,195.5,197.5,-9.5,-9.5,-13.0,Orlando Magic,Charlotte Hornets
4104,2011,16.0,19.0,31.0,28.0,94.0,300.0,Los Angeles Lakers,V,25.0,28.0,101.0,31.0,23.0,107.0,-360.0,Boston Celtics,11-23-2010,201.0,202.0,205.0,-7.5,-8.0,-13.0,Boston Celtics,Los Angeles Lakers
4105,2011,17.0,21.0,16.0,24.0,78.0,450.0,Philadelphia 76ers,V,17.0,23.0,5.5,24.0,19.0,83.0,-600.0,Detroit Pistons,11-23-2010,161.0,186.5,184.0,-10.0,-9.5,-5.0,Detroit Pistons,Philadelphia 76ers
4106,2011,25.0,28.0,34.0,20.0,107.0,-340.0,Dallas Mavericks,V,30.0,32.0,103.0,26.0,23.0,111.0,280.0,Indiana Pacers,11-23-2010,218.0,206.0,207.5,7.5,6.5,-4.0,Indiana Pacers,Dallas Mavericks
4107,2011,24.0,25.0,18.0,24.0,91.0,-165.0,Houston Rockets,V,26.0,24.0,91.5,24.0,24.0,98.0,145.0,Miami Heat,11-23-2010,189.0,179.5,179.5,2.0,3.5,-7.0,Miami Heat,Houston Rockets
4108,2011,22.0,18.0,19.0,29.0,88.0,650.0,Memphis Grizzlies,V,29.0,32.0,1.0,16.0,24.0,101.0,-900.0,San Antonio Spurs,11-23-2010,189.0,203.5,207.5,-12.0,-12.5,-13.0,San Antonio Spurs,Memphis Grizzlies
4109,2011,22.0,34.0,18.0,19.0,93.0,1500.0,Minnesota Timberwolves,V,22.0,29.0,11.0,24.0,24.0,99.0,-1900.0,Denver Nuggets,11-23-2010,192.0,203.5,209.0,-13.5,-14.0,-6.0,Denver Nuggets,Minnesota Timberwolves
4110,2011,27.0,25.0,22.0,20.0,94.0,1250.0,Los Angeles Clippers,V,22.0,29.0,9.5,35.0,27.0,113.0,-1650.0,Phoenix Suns,11-23-2010,207.0,210.5,211.5,-13.0,-14.5,-19.0,Phoenix Suns,Los Angeles Clippers
4111,2011,24.0,19.0,21.0,7.0,71.0,250.0,New Orleans Pelicans,V,20.0,24.0,4.0,31.0,24.0,99.0,-300.0,Utah Jazz,11-23-2010,170.0,198.0,196.5,-6.0,-6.0,-28.0,Utah Jazz,New Orleans Pelicans
4112,2011,25.0,18.0,22.0,19.0,84.0,170.0,Sacramento Kings,V,24.0,18.0,3.5,20.0,25.0,87.0,-200.0,Portland Trail Blazers,11-23-2010,171.0,199.5,204.0,-5.0,-4.5,-3.0,Portland Trail Blazers,Sacramento Kings
4113,2011,28.0,24.0,24.0,22.0,98.0,-160.0,Brooklyn Nets,V,22.0,20.0,1.5,26.0,25.0,93.0,140.0,Oklahoma City Thunder,11-23-2010,191.0,195.5,195.5,3.0,3.0,5.0,Brooklyn Nets,Oklahoma City Thunder
4114,2011,30.0,26.0,25.0,27.0,108.0,170.0,Toronto Raptors,V,21.0,31.0,5.0,29.0,30.0,111.0,-200.0,Cleveland Cavaliers,11-24-2010,219.0,197.0,190.5,-5.5,-4.5,-3.0,Cleveland Cavaliers,Toronto Raptors
4115,2011,19.0,12.0,23.0,24.0,78.0,-140.0,Chicago Bulls,V,18.0,25.0,90.0,22.0,20.0,85.0,120.0,New York Knicks,11-24-2010,163.0,190.0,185.0,3.0,2.5,-7.0,New York Knicks,Chicago Bulls
4116,2011,23.0,25.0,28.0,20.0,96.0,-330.0,Boston Celtics,V,23.0,30.0,96.5,22.0,20.0,95.0,280.0,Charlotte Hornets,11-24-2010,191.0,186.0,186.0,6.0,7.5,1.0,Boston Celtics,Charlotte Hornets
4117,2011,28.0,21.0,27.0,23.0,99.0,235.0,Miami Heat,V,34.0,25.0,1.0,32.0,29.0,120.0,-275.0,Orlando Magic,11-24-2010,219.0,181.0,188.0,-7.5,-7.0,-21.0,Orlando Magic,Miami Heat
4118,2011,23.0,22.0,30.0,15.0,100.0,-165.0,Golden State Warriors,V,30.0,27.0,103.5,19.0,14.0,98.0,145.0,Philadelphia 76ers,11-24-2010,198.0,205.0,206.5,2.0,3.5,2.0,Golden State Warriors,Philadelphia 76ers
4119,2011,17.0,28.0,19.0,30.0,94.0,-195.0,Atlanta Hawks,V,28.0,35.0,95.5,12.0,12.0,87.0,165.0,Minnesota Timberwolves,11-24-2010,181.0,192.0,190.0,3.5,4.5,7.0,Atlanta Hawks,Minnesota Timberwolves
4120,2011,26.0,27.0,25.0,40.0,118.0,190.0,Washington Wizards,V,26.0,24.0,5.0,32.0,42.0,124.0,-230.0,Memphis Grizzlies,11-24-2010,242.0,216.0,213.0,-6.0,-5.5,-6.0,Memphis Grizzlies,Washington Wizards
4121,2011,13.0,27.0,22.0,19.0,81.0,210.0,Denver Nuggets,V,34.0,24.0,96.5,26.0,25.0,109.0,-250.0,Houston Rockets,11-24-2010,190.0,200.5,200.5,-5.0,-6.0,-28.0,Houston Rockets,Denver Nuggets
4122,2011,22.0,25.0,19.0,29.0,95.0,-175.0,Dallas Mavericks,V,20.0,24.0,100.0,18.0,35.0,97.0,155.0,Milwaukee Bucks,11-24-2010,192.0,203.0,201.0,3.5,4.0,-2.0,Milwaukee Bucks,Dallas Mavericks
4123,2011,19.0,36.0,25.0,18.0,98.0,-150.0,New Orleans Pelicans,V,24.0,24.0,92.5,22.0,19.0,89.0,130.0,Los Angeles Clippers,11-24-2010,187.0,188.0,185.0,2.0,3.0,9.0,New Orleans Pelicans,Los Angeles Clippers
4124,2011,33.0,11.0,20.0,14.0,78.0,175.0,Chicago Bulls,V,26.0,24.0,0.0,20.0,23.0,93.0,-205.0,Toronto Raptors,11-25-2010,171.0,184.0,185.0,-4.0,-4.5,-15.0,Toronto Raptors,Chicago Bulls
4125,2011,30.0,27.0,22.0,24.0,103.0,-120.0,Utah Jazz,V,34.0,16.0,1.5,19.0,24.0,93.0,100.0,Detroit Pistons,11-25-2010,196.0,190.0,190.0,-2.0,1.0,10.0,Utah Jazz,Detroit Pistons
4126,2011,21.0,33.0,19.0,38.0,111.0,110.0,Cleveland Cavaliers,V,25.0,21.0,3.5,29.0,31.0,106.0,-130.0,Indiana Pacers,11-25-2010,217.0,201.5,205.0,-2.0,-2.0,5.0,Cleveland Cavaliers,Indiana Pacers
4127,2011,32.0,32.0,27.0,25.0,116.0,-600.0,San Antonio Spurs,V,30.0,34.0,100.0,20.0,17.0,101.0,475.0,Oklahoma City Thunder,11-25-2010,217.0,198.5,199.0,9.0,10.0,15.0,San Antonio Spurs,Oklahoma City Thunder
4128,2011,18.0,19.0,35.0,30.0,102.0,240.0,Brooklyn Nets,V,26.0,23.0,0.0,23.0,28.0,100.0,-290.0,Los Angeles Lakers,11-25-2010,202.0,196.0,199.5,-6.5,-6.5,2.0,Brooklyn Nets,Los Angeles Lakers
4129,2011,27.0,25.0,28.0,29.0,109.0,-240.0,Utah Jazz,V,31.0,27.0,100.0,31.0,24.0,113.0,200.0,New York Knicks,11-26-2010,222.0,198.0,194.0,6.0,5.5,-4.0,New York Knicks,Utah Jazz
4130,2011,29.0,29.0,18.0,27.0,103.0,600.0,Minnesota Timberwolves,V,19.0,18.0,10.5,24.0,33.0,94.0,-800.0,New Orleans Pelicans,11-26-2010,197.0,183.5,188.0,-11.0,-10.5,9.0,Minnesota Timberwolves,New Orleans Pelicans
4131,2011,26.0,21.0,38.0,25.0,110.0,750.0,Washington Wizards,V,28.0,17.0,9.5,27.0,26.0,98.0,-1100.0,Dallas Mavericks,11-26-2010,208.0,209.5,208.0,-12.0,-12.0,12.0,Washington Wizards,Dallas Mavericks
4132,2011,23.0,25.0,25.0,26.0,99.0,-260.0,San Antonio Spurs,V,22.0,30.0,96.5,34.0,26.0,112.0,220.0,Sacramento Kings,11-26-2010,211.0,193.0,194.5,6.5,6.0,-13.0,Sacramento Kings,San Antonio Spurs
4133,2011,17.0,25.0,17.0,26.0,85.0,-215.0,Orlando Magic,V,27.0,15.0,101.5,16.0,16.0,74.0,185.0,Portland Trail Blazers,11-26-2010,159.0,197.0,203.0,4.0,5.0,11.0,Orlando Magic,Portland Trail Blazers
4134,2011,21.0,19.0,19.0,29.0,88.0,-275.0,Houston Rockets,V,24.0,15.0,93.5,19.0,13.0,71.0,235.0,Los Angeles Clippers,11-26-2010,159.0,185.5,189.5,5.5,6.5,17.0,Houston Rockets,Los Angeles Clippers
4135,2011,37.0,26.0,29.0,22.0,114.0,-200.0,Phoenix Suns,V,45.0,27.0,113.0,31.0,26.0,129.0,170.0,Golden State Warriors,11-26-2010,243.0,228.0,229.5,4.5,5.0,-15.0,Golden State Warriors,Phoenix Suns
4136,2011,20.0,29.0,22.0,21.0,104.0,-165.0,Boston Celtics,V,26.0,20.0,97.0,28.0,18.0,109.0,145.0,Cleveland Cavaliers,11-27-2010,213.0,193.5,190.0,3.5,3.5,-5.0,Cleveland Cavaliers,Boston Celtics
4137,2011,28.0,30.0,23.0,29.0,110.0,200.0,Memphis Grizzlies,V,25.0,20.0,6.5,31.0,27.0,103.0,-240.0,Brooklyn Nets,11-27-2010,213.0,204.5,206.0,-5.0,-5.5,7.0,Memphis Grizzlies,Brooklyn Nets
4138,2011,15.0,28.0,19.0,28.0,90.0,305.0,Charlotte Hornets,V,23.0,32.0,1.0,32.0,23.0,110.0,-365.0,Miami Heat,11-27-2010,200.0,188.0,187.0,-7.0,-7.0,-20.0,Miami Heat,Charlotte Hornets
4139,2011,32.0,24.0,29.0,29.0,114.0,225.0,Philadelphia 76ers,V,18.0,34.0,6.0,24.0,23.0,99.0,-265.0,Milwaukee Bucks,11-27-2010,213.0,185.5,187.0,-8.0,-6.0,15.0,Philadelphia 76ers,Milwaukee Bucks
4140,2011,17.0,13.0,21.0,27.0,78.0,190.0,Atlanta Hawks,V,13.0,21.0,2.0,36.0,20.0,90.0,-230.0,Chicago Bulls,11-27-2010,168.0,181.5,183.0,-4.0,-5.0,-12.0,Chicago Bulls,Atlanta Hawks
