Season,TeamName,BoxscoreIndex,rollingGames
2018,Milwaukee Bucks,201711180DAL,2.0
2018,Milwaukee Bucks,201711200MIL,2.0
2018,Milwaukee Bucks,201711220PHO,3.0
2018,Milwaukee Bucks,201711250UTA,2.0
2018,Milwaukee Bucks,201711280SAC,2.0
2018,Milwaukee Bucks,201711300POR,2.0
2018,Milwaukee Bucks,201712020MIL,3.0
2018,Milwaukee Bucks,201712040BOS,3.0
2018,Milwaukee Bucks,201712060MIL,3.0
2018,Milwaukee Bucks,201712080MIL,3.0
2018,Milwaukee Bucks,201712090MIL,3.0
2018,Milwaukee Bucks,201712130NOP,2.0
2018,Milwaukee Bucks,201712150MIL,2.0
2018,Milwaukee Bucks,201712160HOU,3.0
2018,Milwaukee Bucks,201712190MIL,3.0
2018,Milwaukee Bucks,201712220MIL,2.0
2018,Milwaukee Bucks,201712230CHO,3.0
2018,Milwaukee Bucks,201712260MIL,3.0
2018,Milwaukee Bucks,201712280MIL,2.0
2018,Milwaukee Bucks,201712290OKC,3.0
2018,Milwaukee Bucks,201801010TOR,3.0
2018,Milwaukee Bucks,201801030MIL,2.0
2018,Milwaukee Bucks,201801050MIL,3.0
2018,Milwaukee Bucks,201801060WAS,3.0
2018,Milwaukee Bucks,201801080IND,3.0
2018,Milwaukee Bucks,201801100MIL,3.0
2018,Milwaukee Bucks,201801120MIL,3.0
2018,Milwaukee Bucks,201801140MIA,3.0
2018,Milwaukee Bucks,201801150WAS,3.0
2018,Milwaukee Bucks,201801170MIL,3.0
2018,Milwaukee Bucks,201801200PHI,2.0
2018,Milwaukee Bucks,201801220MIL,2.0
2018,Milwaukee Bucks,201801260MIL,2.0
2018,Milwaukee Bucks,201801280CHI,2.0
2018,Milwaukee Bucks,201801290MIL,3.0
2018,Milwaukee Bucks,201802010MIN,3.0
2018,Milwaukee Bucks,201802020MIL,3.0
2018,Milwaukee Bucks,201802040BRK,3.0
2018,Milwaukee Bucks,201802060NYK,3.0
2018,Milwaukee Bucks,201802090MIA,2.0
2018,Milwaukee Bucks,201802100ORL,3.0
2018,Milwaukee Bucks,201802130MIL,3.0
2018,Milwaukee Bucks,201802150MIL,2.0
2018,Milwaukee Bucks,201802230TOR,1.0
2018,Milwaukee Bucks,201802250MIL,2.0
2018,Milwaukee Bucks,201802270MIL,3.0
2018,Milwaukee Bucks,201802280DET,3.0
2018,Milwaukee Bucks,201803020MIL,3.0
2018,Milwaukee Bucks,201803040MIL,3.0
2018,Milwaukee Bucks,201803050IND,3.0
2018,Milwaukee Bucks,201803070MIL,3.0
2018,Milwaukee Bucks,201803090MIL,3.0
2018,Milwaukee Bucks,201803120MEM,2.0
2018,Milwaukee Bucks,201803140ORL,2.0
2018,Milwaukee Bucks,201803170MIL,2.0
2018,Milwaukee Bucks,201803190CLE,2.0
2018,Milwaukee Bucks,201803210MIL,3.0
2018,Milwaukee Bucks,201803230CHI,3.0
2018,Milwaukee Bucks,201803250MIL,3.0
2018,Milwaukee Bucks,201803270LAC,3.0
2018,Milwaukee Bucks,201803290GSW,3.0
2018,Milwaukee Bucks,201803300LAL,3.0
2018,Milwaukee Bucks,201804010DEN,3.0
2018,Milwaukee Bucks,201804030MIL,3.0
2018,Milwaukee Bucks,201804050MIL,3.0
2018,Milwaukee Bucks,201804070NYK,3.0
2018,Milwaukee Bucks,201804090MIL,3.0
2018,Milwaukee Bucks,201804110PHI,3.0
2018,Milwaukee Bucks,201804150BOS,2.0
2018,Milwaukee Bucks,201804170BOS,2.0
2018,Milwaukee Bucks,201804200MIL,2.0
2018,Milwaukee Bucks,201804220MIL,2.0
2018,Milwaukee Bucks,201804240BOS,3.0
2018,Milwaukee Bucks,201804260MIL,3.0
2018,Milwaukee Bucks,201804280BOS,3.0
2018,Portland Trail Blazers,201710180PHO,1.0
2018,Portland Trail Blazers,201710200IND,2.0
2018,Portland Trail Blazers,201710210MIL,3.0
2018,Portland Trail Blazers,201710240POR,3.0
2018,Portland Trail Blazers,201710260POR,2.0
2018,Portland Trail Blazers,201710280POR,3.0
2018,Portland Trail Blazers,201710300POR,3.0
2018,Portland Trail Blazers,201711010UTA,3.0
2018,Portland Trail Blazers,201711020POR,3.0
2018,Portland Trail Blazers,201711050POR,3.0
2018,Portland Trail Blazers,201711070POR,2.0
2018,Portland Trail Blazers,201711100POR,2.0
2018,Portland Trail Blazers,201711130POR,2.0
2018,Portland Trail Blazers,201711150POR,2.0
2018,Portland Trail Blazers,201711170SAC,3.0
2018,Portland Trail Blazers,201711180POR,3.0
2018,Portland Trail Blazers,201711200MEM,3.0
2018,Portland Trail Blazers,201711220PHI,3.0
2018,Portland Trail Blazers,201711240BRK,3.0
2018,Portland Trail Blazers,201711250WAS,3.0
2018,Portland Trail Blazers,201711270NYK,3.0
2018,Portland Trail Blazers,201711300POR,2.0
2018,Portland Trail Blazers,201712020POR,2.0
2018,Portland Trail Blazers,201712050POR,2.0
2018,Portland Trail Blazers,201712090POR,2.0
2018,Portland Trail Blazers,201712110GSW,2.0
2018,Portland Trail Blazers,201712130MIA,3.0
2018,Portland Trail Blazers,201712150ORL,3.0
2018,Portland Trail Blazers,201712160CHO,3.0
2018,Portland Trail Blazers,201712180MIN,3.0
2018,Portland Trail Blazers,201712200POR,3.0
2018,Portland Trail Blazers,201712220POR,3.0
2018,Portland Trail Blazers,201712230LAL,3.0
2018,Portland Trail Blazers,201712280POR,1.0
2018,Portland Trail Blazers,201712300ATL,2.0
2018,Portland Trail Blazers,201801010CHI,3.0
2018,Portland Trail Blazers,201801020CLE,3.0
2018,Portland Trail Blazers,201801050POR,3.0
2018,Portland Trail Blazers,201801070POR,2.0
2018,Portland Trail Blazers,201801090OKC,3.0
2018,Portland Trail Blazers,201801100HOU,3.0
2018,Portland Trail Blazers,201801120NOP,3.0
2018,Portland Trail Blazers,201801140MIN,3.0
2018,Portland Trail Blazers,201801160POR,3.0
2018,Portland Trail Blazers,201801180POR,3.0
2018,Portland Trail Blazers,201801200POR,3.0
2018,Portland Trail Blazers,201801220DEN,3.0
2018,Portland Trail Blazers,201801240POR,3.0
2018,Portland Trail Blazers,201801260DAL,3.0
2018,Portland Trail Blazers,201801300LAC,2.0
2018,Portland Trail Blazers,201801310POR,2.0
2018,Portland Trail Blazers,201802020TOR,3.0
2018,Portland Trail Blazers,201802040BOS,3.0
2018,Portland Trail Blazers,201802050DET,3.0
2018,Portland Trail Blazers,201802080POR,3.0
2018,Portland Trail Blazers,201802090SAC,3.0
2018,Portland Trail Blazers,201802110POR,3.0
2018,Portland Trail Blazers,201802140POR,2.0
2018,Portland Trail Blazers,201802230UTA,1.0
2018,Portland Trail Blazers,201802240PHO,2.0
2018,Portland Trail Blazers,201802270POR,3.0
2018,Portland Trail Blazers,201803010POR,2.0
2018,Portland Trail Blazers,201803030POR,3.0
2018,Portland Trail Blazers,201803050LAL,3.0
2018,Portland Trail Blazers,201803060POR,3.0
2018,Portland Trail Blazers,201803090POR,3.0
2018,Portland Trail Blazers,201803120POR,2.0
2018,Portland Trail Blazers,201803150POR,2.0
2018,Portland Trail Blazers,201803170POR,2.0
2018,Portland Trail Blazers,201803180LAC,3.0
2018,Portland Trail Blazers,201803200POR,3.0
2018,Portland Trail Blazers,201803230POR,2.0
2018,Portland Trail Blazers,201803250OKC,2.0
2018,Portland Trail Blazers,201803270NOP,3.0
2018,Portland Trail Blazers,201803280MEM,3.0
2018,Portland Trail Blazers,201803300POR,3.0
2018,Portland Trail Blazers,201804010POR,3.0
2018,Portland Trail Blazers,201804030DAL,3.0
2018,Portland Trail Blazers,201804050HOU,3.0
2018,Portland Trail Blazers,201804070SAS,3.0
2018,Portland Trail Blazers,201804090DEN,3.0
2018,Portland Trail Blazers,201804110POR,3.0
2018,Portland Trail Blazers,201804140POR,2.0
2018,Portland Trail Blazers,201804170POR,2.0
2018,Portland Trail Blazers,201804190NOP,2.0
2018,Portland Trail Blazers,201804210NOP,3.0
2018,Indiana Pacers,201710180IND,1.0
2018,Indiana Pacers,201710200IND,2.0
2018,Indiana Pacers,201710210MIA,3.0
2018,Indiana Pacers,201710240MIN,3.0
2018,Indiana Pacers,201710250OKC,3.0
2018,Indiana Pacers,201710290IND,2.0
2018,Indiana Pacers,201710310IND,2.0
2018,Indiana Pacers,201711010CLE,3.0
2018,Indiana Pacers,201711030PHI,3.0
2018,Indiana Pacers,201711050NYK,3.0
2018,Indiana Pacers,201711070IND,3.0
2018,Indiana Pacers,201711080DET,3.0
2018,Indiana Pacers,201711100CHI,3.0
2018,Indiana Pacers,201711120IND,3.0
2018,Indiana Pacers,201711150MEM,2.0
2018,Indiana Pacers,201711170IND,2.0
2018,Indiana Pacers,201711190MIA,3.0
2018,Indiana Pacers,201711200ORL,3.0
2018,Indiana Pacers,201711240IND,2.0
2018,Indiana Pacers,201711250IND,2.0
2018,Indiana Pacers,201711270IND,3.0
2018,Indiana Pacers,201711290HOU,3.0
2018,Indiana Pacers,201712010TOR,3.0
2018,Indiana Pacers,201712040IND,2.0
2018,Indiana Pacers,201712060IND,2.0
2018,Indiana Pacers,201712080IND,3.0
2018,Indiana Pacers,201712100IND,3.0
2018,Indiana Pacers,201712130IND,2.0
2018,Indiana Pacers,201712150IND,2.0
2018,Indiana Pacers,201712170BRK,3.0
2018,Indiana Pacers,201712180IND,3.0
2018,Indiana Pacers,201712200ATL,3.0
2018,Indiana Pacers,201712230IND,2.0
2018,Indiana Pacers,201712260DET,2.0
2018,Indiana Pacers,201712270IND,3.0
2018,Indiana Pacers,201712290CHI,3.0
2018,Indiana Pacers,201712310IND,3.0
2018,Indiana Pacers,201801030MIL,2.0
2018,Indiana Pacers,201801060IND,2.0
2018,Indiana Pacers,201801080IND,2.0
2018,Indiana Pacers,201801100IND,3.0
2018,Indiana Pacers,201801120IND,3.0
2018,Indiana Pacers,201801140PHO,3.0
2018,Indiana Pacers,201801150UTA,3.0
2018,Indiana Pacers,201801180POR,3.0
2018,Indiana Pacers,201801190LAL,3.0
2018,Indiana Pacers,201801210SAS,3.0
2018,Indiana Pacers,201801240IND,2.0
2018,Indiana Pacers,201801260CLE,2.0
2018,Indiana Pacers,201801270IND,3.0
2018,Indiana Pacers,201801290IND,3.0
2018,Indiana Pacers,201801310IND,3.0
2018,Indiana Pacers,201802020CHO,3.0
2018,Indiana Pacers,201802030IND,3.0
2018,Indiana Pacers,201802050IND,3.0
2018,Indiana Pacers,201802090BOS,2.0
2018,Indiana Pacers,201802110IND,2.0
2018,Indiana Pacers,201802140BRK,2.0
2018,Indiana Pacers,201802230IND,1.0
2018,Indiana Pacers,201802260DAL,2.0
2018,Indiana Pacers,201802280ATL,2.0
2018,Indiana Pacers,201803020MIL,3.0
2018,Indiana Pacers,201803040WAS,3.0
2018,Indiana Pacers,201803050IND,3.0
2018,Indiana Pacers,201803070IND,3.0
2018,Indiana Pacers,201803090IND,3.0
2018,Indiana Pacers,201803110BOS,3.0
2018,Indiana Pacers,201803130PHI,3.0
2018,Indiana Pacers,201803150IND,3.0
2018,Indiana Pacers,201803170WAS,3.0
2018,Indiana Pacers,201803190IND,3.0
2018,Indiana Pacers,201803210NOP,3.0
2018,Indiana Pacers,201803230IND,3.0
2018,Indiana Pacers,201803250IND,3.0
2018,Indiana Pacers,201803270GSW,3.0
2018,Indiana Pacers,201803290SAC,3.0
2018,Indiana Pacers,201804010LAC,2.0
2018,Indiana Pacers,201804030DEN,2.0
2018,Indiana Pacers,201804050IND,3.0
2018,Indiana Pacers,201804060TOR,3.0
2018,Indiana Pacers,201804080CHO,3.0
2018,Indiana Pacers,201804100IND,3.0
2018,Indiana Pacers,201804150CLE,1.0
2018,Indiana Pacers,201804180CLE,2.0
2018,Indiana Pacers,201804200IND,2.0
2018,Indiana Pacers,201804220IND,3.0
2018,Indiana Pacers,201804250CLE,2.0
2018,Indiana Pacers,201804270IND,2.0
2018,Indiana Pacers,201804290CLE,3.0
2018,New York Knicks,201710190OKC,1.0
2018,New York Knicks,201710210NYK,2.0
2018,New York Knicks,201710240BOS,2.0
2018,New York Knicks,201710270NYK,2.0
2018,New York Knicks,201710290CLE,2.0
2018,New York Knicks,201710300NYK,3.0
2018,New York Knicks,201711010NYK,3.0
2018,New York Knicks,201711030NYK,3.0
2018,New York Knicks,201711050NYK,3.0
2018,New York Knicks,201711070NYK,3.0
2018,New York Knicks,201711080ORL,3.0
2018,New York Knicks,201711110NYK,3.0
2018,New York Knicks,201711130NYK,2.0
2018,New York Knicks,201711150NYK,3.0
2018,New York Knicks,201711170TOR,3.0
2018,New York Knicks,201711200NYK,2.0
2018,New York Knicks,201711220NYK,2.0
2018,New York Knicks,201711240ATL,3.0
2018,New York Knicks,201711250HOU,3.0
2018,New York Knicks,201711270NYK,3.0
2018,New York Knicks,201711290NYK,3.0
2018,New York Knicks,201712030NYK,2.0
2018,New York Knicks,201712040IND,2.0
2018,New York Knicks,201712060NYK,3.0
2018,New York Knicks,201712090CHI,2.0
2018,New York Knicks,201712100NYK,3.0
2018,New York Knicks,201712120NYK,3.0
2018,New York Knicks,201712140BRK,3.0
2018,New York Knicks,201712160NYK,3.0
2018,New York Knicks,201712180CHO,3.0
2018,New York Knicks,201712210NYK,2.0
2018,New York Knicks,201712220DET,3.0
2018,New York Knicks,201712250NYK,3.0
2018,New York Knicks,201712270CHI,2.0
2018,New York Knicks,201712280SAS,3.0
2018,New York Knicks,201712300NOP,3.0
2018,New York Knicks,201801020NYK,2.0
2018,New York Knicks,201801030WAS,3.0
2018,New York Knicks,201801050MIA,3.0
2018,New York Knicks,201801070DAL,3.0
2018,New York Knicks,201801100NYK,2.0
2018,New York Knicks,201801120MIN,2.0
2018,New York Knicks,201801140NYK,3.0
2018,New York Knicks,201801150BRK,3.0
2018,New York Knicks,201801170MEM,3.0
2018,New York Knicks,201801190UTA,3.0
2018,New York Knicks,201801210LAL,3.0
2018,New York Knicks,201801230GSW,3.0
2018,New York Knicks,201801250DEN,3.0
2018,New York Knicks,201801260PHO,3.0
2018,New York Knicks,201801300NYK,2.0
2018,New York Knicks,201801310BOS,2.0
2018,New York Knicks,201802020MIL,3.0
2018,New York Knicks,201802040NYK,3.0
2018,New York Knicks,201802060NYK,3.0
2018,New York Knicks,201802080TOR,3.0
2018,New York Knicks,201802110IND,2.0
2018,New York Knicks,201802120PHI,3.0
2018,New York Knicks,201802140NYK,3.0
2018,New York Knicks,201802220ORL,1.0
2018,New York Knicks,201802240NYK,2.0
2018,New York Knicks,201802260NYK,3.0
2018,New York Knicks,201803020LAC,2.0
2018,New York Knicks,201803040SAC,2.0
2018,New York Knicks,201803060POR,3.0
2018,New York Knicks,201803090MIL,2.0
2018,New York Knicks,201803110NYK,2.0
2018,New York Knicks,201803130NYK,3.0
2018,New York Knicks,201803150NYK,3.0
2018,New York Knicks,201803170NYK,3.0
2018,New York Knicks,201803190NYK,3.0
2018,New York Knicks,201803210MIA,3.0
2018,New York Knicks,201803230NYK,3.0
2018,New York Knicks,201803250WAS,3.0
2018,New York Knicks,201803260CHO,3.0
2018,New York Knicks,201803280PHI,3.0
2018,New York Knicks,201803310NYK,2.0
2018,New York Knicks,201804030NYK,2.0
2018,New York Knicks,201804060NYK,2.0
2018,New York Knicks,201804070NYK,3.0
2018,New York Knicks,201804090NYK,3.0
2018,New York Knicks,201804110CLE,3.0
2018,Utah Jazz,201710180UTA,1.0
2018,Utah Jazz,201710200MIN,2.0
2018,Utah Jazz,201710210UTA,3.0
2018,Utah Jazz,201710240LAC,3.0
2018,Utah Jazz,201710250PHO,3.0
2018,Utah Jazz,201710280UTA,3.0
2018,Utah Jazz,201710300UTA,2.0
2018,Utah Jazz,201711010UTA,3.0
2018,Utah Jazz,201711030UTA,3.0
2018,Utah Jazz,201711050HOU,3.0
2018,Utah Jazz,201711070UTA,3.0
2018,Utah Jazz,201711100UTA,2.0
2018,Utah Jazz,201711110UTA,3.0
2018,Utah Jazz,201711130UTA,3.0
2018,Utah Jazz,201711150NYK,3.0
2018,Utah Jazz,201711170BRK,3.0
2018,Utah Jazz,201711180ORL,3.0
2018,Utah Jazz,201711200PHI,3.0
2018,Utah Jazz,201711220UTA,3.0
2018,Utah Jazz,201711250UTA,2.0
2018,Utah Jazz,201711280UTA,2.0
2018,Utah Jazz,201711300LAC,2.0
2018,Utah Jazz,201712010UTA,3.0
2018,Utah Jazz,201712040UTA,3.0
2018,Utah Jazz,201712050OKC,3.0
2018,Utah Jazz,201712070UTA,3.0
2018,Utah Jazz,201712090MIL,3.0
2018,Utah Jazz,201712130CHI,2.0
2018,Utah Jazz,201712150BOS,2.0
2018,Utah Jazz,201712160CLE,3.0
2018,Utah Jazz,201712180HOU,3.0
2018,Utah Jazz,201712200OKC,3.0
2018,Utah Jazz,201712210UTA,3.0
2018,Utah Jazz,201712230UTA,3.0
2018,Utah Jazz,201712260DEN,2.0
2018,Utah Jazz,201712270GSW,3.0
2018,Utah Jazz,201712300UTA,3.0
2018,Utah Jazz,201801030UTA,2.0
2018,Utah Jazz,201801050DEN,2.0
2018,Utah Jazz,201801070MIA,3.0
2018,Utah Jazz,201801100WAS,2.0
2018,Utah Jazz,201801120CHO,2.0
2018,Utah Jazz,201801150UTA,2.0
2018,Utah Jazz,201801170SAC,2.0
2018,Utah Jazz,201801190UTA,3.0
2018,Utah Jazz,201801200UTA,3.0
2018,Utah Jazz,201801220ATL,3.0
2018,Utah Jazz,201801240DET,3.0
2018,Utah Jazz,201801260TOR,3.0
2018,Utah Jazz,201801300UTA,2.0
2018,Utah Jazz,201802020PHO,2.0
2018,Utah Jazz,201802030SAS,3.0
2018,Utah Jazz,201802050NOP,3.0
2018,Utah Jazz,201802070MEM,3.0
2018,Utah Jazz,201802090UTA,3.0
2018,Utah Jazz,201802110POR,3.0
2018,Utah Jazz,201802120UTA,3.0
2018,Utah Jazz,201802140UTA,3.0
2018,Utah Jazz,201802230UTA,1.0
2018,Utah Jazz,201802240UTA,2.0
2018,Utah Jazz,201802260UTA,3.0
2018,Utah Jazz,201803020UTA,2.0
2018,Utah Jazz,201803030SAC,2.0
2018,Utah Jazz,201803050UTA,3.0
2018,Utah Jazz,201803070IND,3.0
2018,Utah Jazz,201803090MEM,3.0
2018,Utah Jazz,201803110NOP,3.0
2018,Utah Jazz,201803130UTA,3.0
2018,Utah Jazz,201803150UTA,3.0
2018,Utah Jazz,201803170UTA,3.0
2018,Utah Jazz,201803200UTA,2.0
2018,Utah Jazz,201803220DAL,2.0
2018,Utah Jazz,201803230SAS,3.0
2018,Utah Jazz,201803250GSW,3.0
2018,Utah Jazz,201803280UTA,2.0
2018,Utah Jazz,201803300UTA,2.0
2018,Utah Jazz,201804010MIN,3.0
2018,Utah Jazz,201804030UTA,3.0
2018,Utah Jazz,201804050UTA,3.0
2018,Utah Jazz,201804080LAL,2.0
2018,Utah Jazz,201804100UTA,2.0
2018,Utah Jazz,201804110POR,3.0
2018,Utah Jazz,201804150OKC,2.0
2018,Utah Jazz,201804180OKC,2.0
2018,Utah Jazz,201804210UTA,2.0
2018,Utah Jazz,201804230UTA,2.0
2018,Utah Jazz,201804250OKC,3.0
2018,Utah Jazz,201804270UTA,3.0
2018,Utah Jazz,201804290HOU,3.0
2018,Utah Jazz,201805020HOU,2.0
2018,Utah Jazz,201805040UTA,2.0
2018,Utah Jazz,201805060UTA,3.0
2018,Utah Jazz,201805080HOU,3.0
2018,Boston Celtics,201710170CLE,1.0
2018,Boston Celtics,201710180BOS,2.0
2018,Boston Celtics,201710200PHI,3.0
2018,Boston Celtics,201710240BOS,2.0
2018,Boston Celtics,201710260MIL,2.0
2018,Boston Celtics,201710280MIA,3.0
2018,Boston Celtics,201710300BOS,3.0
2018,Boston Celtics,201711010BOS,3.0
2018,Boston Celtics,201711030OKC,3.0
2018,Boston Celtics,201711050ORL,3.0
2018,Boston Celtics,201711060ATL,3.0
2018,Boston Celtics,201711080BOS,3.0
2018,Boston Celtics,201711100BOS,3.0
2018,Boston Celtics,201711120BOS,3.0
2018,Boston Celtics,201711140BRK,3.0
2018,Boston Celtics,201711160BOS,3.0
2018,Boston Celtics,201711180ATL,3.0
2018,Boston Celtics,201711200DAL,3.0
2018,Boston Celtics,201711220MIA,3.0
2018,Boston Celtics,201711240BOS,3.0
2018,Boston Celtics,201711250IND,3.0
2018,Boston Celtics,201711270BOS,3.0
2018,Boston Celtics,201711300BOS,2.0
2018,Boston Celtics,201712020BOS,2.0
2018,Boston Celtics,201712040BOS,3.0
2018,Boston Celtics,201712060BOS,3.0
2018,Boston Celtics,201712080SAS,3.0
2018,Boston Celtics,201712100DET,3.0
2018,Boston Celtics,201712110CHI,3.0
2018,Boston Celtics,201712130BOS,3.0
2018,Boston Celtics,201712150BOS,3.0
2018,Boston Celtics,201712160MEM,3.0
2018,Boston Celtics,201712180IND,3.0
2018,Boston Celtics,201712200BOS,3.0
2018,Boston Celtics,201712210NYK,3.0
2018,Boston Celtics,201712230BOS,3.0
2018,Boston Celtics,201712250BOS,3.0
2018,Boston Celtics,201712270CHO,3.0
2018,Boston Celtics,201712280BOS,3.0
2018,Boston Celtics,201712310BOS,3.0
2018,Boston Celtics,201801030BOS,2.0
2018,Boston Celtics,201801050BOS,2.0
2018,Boston Celtics,201801060BRK,3.0
2018,Boston Celtics,201801110PHI,1.0
2018,Boston Celtics,201801160BOS,1.0
2018,Boston Celtics,201801180BOS,2.0
2018,Boston Celtics,201801210BOS,2.0
2018,Boston Celtics,201801230LAL,2.0
2018,Boston Celtics,201801240LAC,3.0
2018,Boston Celtics,201801270GSW,3.0
2018,Boston Celtics,201801290DEN,2.0
2018,Boston Celtics,201801310BOS,3.0
2018,Boston Celtics,201802020BOS,3.0
2018,Boston Celtics,201802040BOS,3.0
2018,Boston Celtics,201802060TOR,3.0
2018,Boston Celtics,201802080WAS,3.0
2018,Boston Celtics,201802090BOS,3.0
2018,Boston Celtics,201802110BOS,3.0
2018,Boston Celtics,201802140BOS,2.0
2018,Boston Celtics,201802230DET,1.0
2018,Boston Celtics,201802240NYK,2.0
2018,Boston Celtics,201802260BOS,3.0
2018,Boston Celtics,201802280BOS,3.0
2018,Boston Celtics,201803030HOU,2.0
2018,Boston Celtics,201803050CHI,2.0
2018,Boston Celtics,201803080MIN,2.0
2018,Boston Celtics,201803110BOS,2.0
2018,Boston Celtics,201803140BOS,2.0
2018,Boston Celtics,201803160ORL,2.0
2018,Boston Celtics,201803180NOP,3.0
2018,Boston Celtics,201803200BOS,3.0
2018,Boston Celtics,201803230POR,2.0
2018,Boston Celtics,201803250SAC,2.0
2018,Boston Celtics,201803260PHO,3.0
2018,Boston Celtics,201803280UTA,3.0
2018,Boston Celtics,201803310BOS,2.0
2018,Boston Celtics,201804030MIL,2.0
2018,Boston Celtics,201804040TOR,3.0
2018,Boston Celtics,201804060BOS,3.0
2018,Boston Celtics,201804080BOS,3.0
2018,Boston Celtics,201804100WAS,3.0
2018,Boston Celtics,201804110BOS,3.0
2018,Boston Celtics,201804150BOS,2.0
2018,Boston Celtics,201804170BOS,2.0
2018,Boston Celtics,201804200MIL,2.0
2018,Boston Celtics,201804220MIL,2.0
2018,Boston Celtics,201804240BOS,3.0
2018,Boston Celtics,201804260MIL,3.0
2018,Boston Celtics,201804280BOS,3.0
2018,Boston Celtics,201804300BOS,3.0
2018,Boston Celtics,201805030BOS,2.0
2018,Boston Celtics,201805050PHI,2.0
2018,Boston Celtics,201805070PHI,3.0
2018,Boston Celtics,201805090BOS,3.0
2018,Boston Celtics,201805130BOS,2.0
2018,Boston Celtics,201805150BOS,2.0
2018,Boston Celtics,201805190CLE,2.0
2018,Boston Celtics,201805210CLE,2.0
2018,Boston Celtics,201805230BOS,3.0
2018,Boston Celtics,201805250CLE,3.0
2018,Boston Celtics,201805270BOS,3.0
2018,Phoenix Suns,201710180PHO,1.0
2018,Phoenix Suns,201710200PHO,2.0
2018,Phoenix Suns,201710210LAC,3.0
2018,Phoenix Suns,201710230PHO,3.0
2018,Phoenix Suns,201710250PHO,3.0
2018,Phoenix Suns,201710280POR,2.0
2018,Phoenix Suns,201710310BRK,2.0
2018,Phoenix Suns,201711010WAS,3.0
2018,Phoenix Suns,201711030NYK,3.0
2018,Phoenix Suns,201711050SAS,3.0
2018,Phoenix Suns,201711060PHO,3.0
2018,Phoenix Suns,201711080PHO,3.0
2018,Phoenix Suns,201711100PHO,3.0
2018,Phoenix Suns,201711110PHO,3.0
2018,Phoenix Suns,201711130PHO,3.0
2018,Phoenix Suns,201711160PHO,2.0
2018,Phoenix Suns,201711170LAL,3.0
2018,Phoenix Suns,201711190PHO,3.0
2018,Phoenix Suns,201711220PHO,2.0
2018,Phoenix Suns,201711240PHO,2.0
2018,Phoenix Suns,201711260MIN,3.0
2018,Phoenix Suns,201711280CHI,3.0
2018,Phoenix Suns,201711290DET,3.0
2018,Phoenix Suns,201712020BOS,3.0
2018,Phoenix Suns,201712040PHI,2.0
2018,Phoenix Suns,201712050TOR,3.0
2018,Phoenix Suns,201712070PHO,3.0
2018,Phoenix Suns,201712090PHO,3.0
2018,Phoenix Suns,201712120SAC,2.0
2018,Phoenix Suns,201712130PHO,3.0
2018,Phoenix Suns,201712160MIN,3.0
2018,Phoenix Suns,201712180DAL,2.0
2018,Phoenix Suns,201712200LAC,3.0
2018,Phoenix Suns,201712210PHO,3.0
2018,Phoenix Suns,201712230PHO,3.0
2018,Phoenix Suns,201712260PHO,2.0
2018,Phoenix Suns,201712290SAC,2.0
2018,Phoenix Suns,201712310PHO,2.0
2018,Phoenix Suns,201801020PHO,3.0
2018,Phoenix Suns,201801030DEN,3.0
2018,Phoenix Suns,201801050SAS,3.0
2018,Phoenix Suns,201801070PHO,3.0
2018,Phoenix Suns,201801120PHO,1.0
2018,Phoenix Suns,201801140PHO,2.0
2018,Phoenix Suns,201801160POR,3.0
2018,Phoenix Suns,201801190DEN,2.0
2018,Phoenix Suns,201801220MIL,2.0
2018,Phoenix Suns,201801240IND,2.0
2018,Phoenix Suns,201801260PHO,3.0
2018,Phoenix Suns,201801280HOU,3.0
2018,Phoenix Suns,201801290MEM,3.0
2018,Phoenix Suns,201801310PHO,3.0
2018,Phoenix Suns,201802020PHO,3.0
2018,Phoenix Suns,201802040PHO,3.0
2018,Phoenix Suns,201802060LAL,3.0
2018,Phoenix Suns,201802070PHO,3.0
2018,Phoenix Suns,201802100PHO,3.0
2018,Phoenix Suns,201802120GSW,2.0
2018,Phoenix Suns,201802140UTA,3.0
2018,Phoenix Suns,201802230PHO,1.0
2018,Phoenix Suns,201802240PHO,2.0
2018,Phoenix Suns,201802260NOP,3.0
2018,Phoenix Suns,201802280MEM,3.0
2018,Phoenix Suns,201803020PHO,3.0
2018,Phoenix Suns,201803040ATL,3.0
2018,Phoenix Suns,201803050MIA,3.0
2018,Phoenix Suns,201803080OKC,3.0
2018,Phoenix Suns,201803100CHO,2.0
2018,Phoenix Suns,201803130PHO,2.0
2018,Phoenix Suns,201803150UTA,2.0
2018,Phoenix Suns,201803170PHO,3.0
2018,Phoenix Suns,201803200PHO,2.0
2018,Phoenix Suns,201803230CLE,2.0
2018,Phoenix Suns,201803240ORL,3.0
2018,Phoenix Suns,201803260PHO,3.0
2018,Phoenix Suns,201803280PHO,3.0
2018,Phoenix Suns,201803300HOU,3.0
2018,Phoenix Suns,201804010GSW,3.0
2018,Phoenix Suns,201804030PHO,3.0
2018,Phoenix Suns,201804060PHO,2.0
2018,Phoenix Suns,201804080PHO,2.0
2018,Phoenix Suns,201804100DAL,3.0
2018,Detroit Pistons,201710180DET,1.0
2018,Detroit Pistons,201710200WAS,2.0
2018,Detroit Pistons,201710210NYK,3.0
2018,Detroit Pistons,201710230DET,3.0
2018,Detroit Pistons,201710250DET,3.0
2018,Detroit Pistons,201710280LAC,2.0
